device_sk,device_id,device_name,device_label,device_type,additional_info,device_data,customer_id,tenant_id,firmware_id,software_id,external_id,device_profile_id,device_profile_name,device_profile_description,transport_type,provision_type,device_profile_is_default,created_at,_dbt_loaded_at
dsk_8ee68d13dfd81a49,62d6df9d-cc95-4825-af88-3ab70d022acf,BMS_LIGHTING_CIRCUIT_02143,BMS_LIGHTING_CIRCUIT_02143,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_bfc83bad6662e69c,d8579819-6673-4285-a115-d066779380f2,BMS_LIGHTING_CIRCUIT_02144,BMS_LIGHTING_CIRCUIT_02144,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_d0401400763218bb,cbe04e8f-0c8d-4690-9d83-8a03e753da09,BMS_LIGHTING_CIRCUIT_02145,BMS_LIGHTING_CIRCUIT_02145,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_6b5e5c5de612a65a,b448744b-73f4-46e4-940f-917bf7190f77,BMS_LIGHTING_CIRCUIT_02146,BMS_LIGHTING_CIRCUIT_02146,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_53f9373760f839f6,d96a2799-371f-455c-b4be-228892329228,BMS_LIGHTING_CIRCUIT_02147,BMS_LIGHTING_CIRCUIT_02147,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_ad6682dee9e78a98,19eb1d47-98d5-4a46-84e2-b6ad3464bff3,BMS_LIGHTING_CIRCUIT_02148,BMS_LIGHTING_CIRCUIT_02148,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_79e5e35b055fb5e1,97ce3e44-8628-4f37-a412-8ca891010e00,BMS_LIGHTING_CIRCUIT_02149,BMS_LIGHTING_CIRCUIT_02149,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_950cd3ab4216bef0,0201338e-17bd-4057-89a7-94a81d31e530,BMS_LIGHTING_CIRCUIT_02150,BMS_LIGHTING_CIRCUIT_02150,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_0b66bd43e1bef7fb,ffdb9546-e3a1-4a22-8b43-609765456c4e,BMS_LIGHTING_CIRCUIT_02151,BMS_LIGHTING_CIRCUIT_02151,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_beba03fd6f562c1a,c3383f98-6423-444b-a9fd-a0e3de588099,BMS_LIGHTING_CIRCUIT_02152,BMS_LIGHTING_CIRCUIT_02152,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_75fd0d1ab229d66d,75ba93be-77c1-449b-b9c1-8f2e3db452a1,BMS_LIGHTING_CIRCUIT_02153,BMS_LIGHTING_CIRCUIT_02153,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_2b8736f1aa47ee3e,684471d2-5c09-4db5-b5c5-29f1ed0856dc,BMS_LIGHTING_CIRCUIT_02154,BMS_LIGHTING_CIRCUIT_02154,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_bf70db6877683166,12a76af8-afdb-4cf2-ac94-5342173b154b,BMS_LIGHTING_CIRCUIT_02155,BMS_LIGHTING_CIRCUIT_02155,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_d26a6776da0be2f4,f0884cd4-2d14-408a-884f-52f7fbf304ad,BMS_LIGHTING_CIRCUIT_02156,BMS_LIGHTING_CIRCUIT_02156,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_109647d58b68ffee,1085bbe8-52e9-4aa7-aad5-d673d818c5dc,BMS_LIGHTING_CIRCUIT_02157,BMS_LIGHTING_CIRCUIT_02157,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_d04808da53e47640,26146ec7-31ba-452c-a6c9-dd8be5d78e1b,BMS_LIGHTING_CIRCUIT_02158,BMS_LIGHTING_CIRCUIT_02158,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_b3f30842b8d72d3a,bb93db44-094b-4b3b-a69d-8415707c76b1,BMS_LIGHTING_CIRCUIT_02159,BMS_LIGHTING_CIRCUIT_02159,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_cc1fbf887c68ac2f,116721dd-08dc-4834-80ed-97b93539e619,BMS_LIGHTING_CIRCUIT_02160,BMS_LIGHTING_CIRCUIT_02160,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_6809ec29adfc8e80,b68cc1e3-4740-4a40-9963-29b325482d9f,BMS_LIGHTING_CIRCUIT_02161,BMS_LIGHTING_CIRCUIT_02161,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_56c9f1c2cd2a526e,81002dc4-959f-4c59-a801-733ae721a368,BMS_LIGHTING_CIRCUIT_02162,BMS_LIGHTING_CIRCUIT_02162,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_e7099e0be3e9f751,435be046-4195-485d-af80-d79b54c8ec1e,BMS_LIGHTING_CIRCUIT_02163,BMS_LIGHTING_CIRCUIT_02163,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_96374622cf33a8ad,b07e8f18-f850-4505-94da-00549a63ae4b,BMS_LIGHTING_CIRCUIT_02164,BMS_LIGHTING_CIRCUIT_02164,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_ab4cb71b5c80e936,2358b1eb-8622-4641-8087-09d0beec39a0,BMS_LIGHTING_CIRCUIT_02165,BMS_LIGHTING_CIRCUIT_02165,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_41c5f02b91158816,59f88098-4d2c-4662-8281-497def91f1c6,BMS_LIGHTING_CIRCUIT_02166,BMS_LIGHTING_CIRCUIT_02166,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_f53c326c30a343a6,a03a2024-9509-434e-9881-b2ca9e74ec7c,BMS_LIGHTING_CIRCUIT_02167,BMS_LIGHTING_CIRCUIT_02167,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_6200d9593962354c,702880ba-71af-4c98-8ba2-5d1e698e7db7,BMS_LIGHTING_CIRCUIT_02168,BMS_LIGHTING_CIRCUIT_02168,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_5db910e862caeb63,6c220fab-1a28-4115-b450-0c6d6524a99d,BMS_LIGHTING_CIRCUIT_02169,BMS_LIGHTING_CIRCUIT_02169,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_58dbc4f36940432b,762db739-08d3-44e4-9c17-e35bf2614522,BMS_LIGHTING_CIRCUIT_02170,BMS_LIGHTING_CIRCUIT_02170,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_adc7fc208c9319ae,6082d16b-a488-436c-bae1-07c6004f377b,BMS_LIGHTING_CIRCUIT_02171,BMS_LIGHTING_CIRCUIT_02171,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_74e58120a2524ccd,44594d65-c9d5-4c06-90dc-90ae1a5fb8c9,BMS_LIGHTING_CIRCUIT_02172,BMS_LIGHTING_CIRCUIT_02172,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_0283922626e39a37,987bb091-6521-443f-9802-03142742e77f,BMS_LIGHTING_CIRCUIT_02173,BMS_LIGHTING_CIRCUIT_02173,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_e4a8493c6cef6f5c,896c9c2f-4fb1-4885-8cbe-2c46cda0f7cc,BMS_LIGHTING_CIRCUIT_02174,BMS_LIGHTING_CIRCUIT_02174,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_addcdf9d9466c197,da7d64c8-f0b6-4bd7-b368-830754d23409,BMS_LIGHTING_CIRCUIT_02175,BMS_LIGHTING_CIRCUIT_02175,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_b9e320cd524e6217,7aea0580-448e-4330-ba41-1ba89154d13e,BMS_LIGHTING_CIRCUIT_02176,BMS_LIGHTING_CIRCUIT_02176,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_67091e1ccd82b304,560a6303-f46e-4bad-a969-8c18bd0c21cf,BMS_LIGHTING_CIRCUIT_02177,BMS_LIGHTING_CIRCUIT_02177,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_3cc4c63c78158080,abc9ae34-b67c-4cbf-8268-4a3e390fa3db,BMS_LIGHTING_CIRCUIT_02178,BMS_LIGHTING_CIRCUIT_02178,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_36880333f8cacb9a,19cd204b-8c12-4e33-b21a-497ed1993464,BMS_LIGHTING_CIRCUIT_02179,BMS_LIGHTING_CIRCUIT_02179,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_bf2ac9ecab9f902f,a04e0c27-c496-4f4d-80b6-cc6f76c4ef2f,BMS_LIGHTING_CIRCUIT_02180,BMS_LIGHTING_CIRCUIT_02180,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_1e8cf5ab44a93649,8030d6ed-9503-40c6-8d32-8880d0d97ecd,BMS_LIGHTING_CIRCUIT_02181,BMS_LIGHTING_CIRCUIT_02181,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_23a9f5b561a8bcab,6386aa51-4eb8-443a-839c-4ca8145de899,BMS_LIGHTING_CIRCUIT_02182,BMS_LIGHTING_CIRCUIT_02182,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_4bb6dbe456c6c3ab,4907cee5-de75-47e9-8ba4-211bc820d00e,BMS_LIGHTING_CIRCUIT_02183,BMS_LIGHTING_CIRCUIT_02183,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_94141cf60f25757e,21d3e03b-a3d8-40f6-880d-87bdb7dd93d2,BMS_LIGHTING_CIRCUIT_02184,BMS_LIGHTING_CIRCUIT_02184,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_413bf5ac219c3d24,2d523618-2920-4d0a-ae4d-e9a6a8ec4249,BMS_LIGHTING_CIRCUIT_02185,BMS_LIGHTING_CIRCUIT_02185,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_fd2efc012d92722b,9914e612-54c9-4395-b71e-86e5eb53cf58,BMS_LIGHTING_CIRCUIT_02186,BMS_LIGHTING_CIRCUIT_02186,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_31a84fb4673ef76a,299d48fa-38bf-4e8d-ba44-dd51cb2f66cd,BMS_LIGHTING_CIRCUIT_02187,BMS_LIGHTING_CIRCUIT_02187,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_b057605fae8ede3c,7fad09b4-2335-4a6e-a634-0d7f2bcae83b,BMS_LIGHTING_CIRCUIT_02188,BMS_LIGHTING_CIRCUIT_02188,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_d69d71c147d79ee5,075aff73-b3bc-462f-80a6-d8b5c4e965f8,BMS_LIGHTING_CIRCUIT_02189,BMS_LIGHTING_CIRCUIT_02189,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,6574dfd0-4c7c-11f1-8114-d7797b05539e,bms-lighting-circuit,Synthetic profile for bms-lighting-circuit,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
