device_sk,asset_sk,device_id,device_tenant_id,asset_id,asset_tenant_id,relation_type_group,relation_type,relation_additional_info,relation_version,_dbt_loaded_at
dsk_011315a081f45443,ask_92819a94fc64fbbf,396c76e6-706d-40a4-aca2-fea1395327c2,66f096d8-521b-4090-8052-c188b08821d5,50f0e24c-49d8-6bb5-f020-7494e7e7e299,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_0830dda609cb74bf,ask_10c88f1b5263b940,8357d18e-c4fc-4292-a9dc-6fca09edcfe9,66f096d8-521b-4090-8052-c188b08821d5,6811dc65-07d4-2245-56b0-43b3f840604d,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_4494c751f378397d,ask_a4d4de8779a7ae8f,9acf5c89-23e2-436b-86ba-17aa6f82ff76,66f096d8-521b-4090-8052-c188b08821d5,83ca39cc-84a6-936c-82af-5e651d27e88c,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_6666e273892e6256,ask_cb44492dc82d1699,74f5a28e-d29e-450d-977b-af51cdf7dec1,66f096d8-521b-4090-8052-c188b08821d5,d06e881c-d92c-b479-d54e-52444620325a,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_c58859202063634c,ask_019fe4d8d6c23170,29ee71aa-01a8-4820-beb9-732491b94028,66f096d8-521b-4090-8052-c188b08821d5,e0210ee1-a066-1376-b0bc-272faa02888d,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_4990f05e8f423778,ask_05004fa63310ffef,9f18a7cb-e729-4005-b90c-d1c89bdb0e33,66f096d8-521b-4090-8052-c188b08821d5,df664be9-101d-12f3-a308-30eee4499d47,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_5eeb5babceacf10d,ask_919d0a53b597f7eb,4cc73f54-0ebd-4ad6-9fc8-81d10c12a834,66f096d8-521b-4090-8052-c188b08821d5,8ff96431-1b0e-6b26-67fa-99b6a45bdcb2,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_2be6dba0fad982d2,ask_d7b248b6cf705134,b45c3dfe-e609-4e73-9159-76d1d0e59141,66f096d8-521b-4090-8052-c188b08821d5,a0b49dda-ee19-f2e6-7bb7-d5b4bbb48ea3,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_3b67fd8f99760747,ask_dcc2c9df51ade04c,150ee67a-b208-4f39-a93b-ec03eb13350f,66f096d8-521b-4090-8052-c188b08821d5,690c0a44-45aa-50d6-25c3-1d8cfcc4bb57,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_dacdb1a3e7de3e93,ask_6542b567f429dfe3,3171f7b0-c1ea-4b03-8707-1ca396e3fd77,66f096d8-521b-4090-8052-c188b08821d5,107b2f6d-cfd1-c4af-4a16-75223237bd81,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_c0dee508d4053e69,ask_d4ddeb864feb47cd,2ca0f939-ab0d-48c0-9499-4ae72b704417,66f096d8-521b-4090-8052-c188b08821d5,b98a78a1-3cdd-df10-f87c-80f879afaeb8,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_1691c57af7eb34a4,ask_c34768774137ead5,add32e4d-d3d1-4e70-8880-d58506c322eb,66f096d8-521b-4090-8052-c188b08821d5,324341de-b4ea-a88a-d6df-860439c828ef,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_585118c48f0f624a,ask_66fa0d91a74f3dec,39f4768e-1994-4dab-85b5-f86ec57a0157,66f096d8-521b-4090-8052-c188b08821d5,5c133bf7-7023-ab5c-2aae-9a86a243904d,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_975edea635ae3a42,ask_145003032ef2389f,ae996e13-dab1-4441-9bd0-178f0a97a441,66f096d8-521b-4090-8052-c188b08821d5,81270696-bb0b-aba4-0b38-3881bc26002e,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_fa4188fd3c158765,ask_97d888d0c9bfe6e0,275ff15d-d177-4860-b0f4-e4f45cf3058e,66f096d8-521b-4090-8052-c188b08821d5,1107cc04-6216-01a9-4ddb-cbc6cc723267,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_bc61e6571039706c,ask_9c007abc53452518,4e7048c9-f42d-4adc-bfef-48b8016d6fac,66f096d8-521b-4090-8052-c188b08821d5,8387ef57-1f67-6a1d-ea95-08bdd1c75c9e,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_081e4c84f01cecf4,ask_9e5e41fe21e247ab,78bdf9d3-2305-4606-91e3-2bdb944540bf,66f096d8-521b-4090-8052-c188b08821d5,701c9c3c-6fe5-5d36-2e3a-10791613585f,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_fa296cc4c31a3929,ask_3b3a0b084d2ff91e,77a31208-06ae-4660-b65c-c5047479443c,66f096d8-521b-4090-8052-c188b08821d5,1d7b0de8-1a8a-7f0c-4fcc-dac19212bab2,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_3b9dca8058564ae9,ask_b9f3e601c908ff80,2fd9753f-c911-4587-89fb-0ce03ed67df1,66f096d8-521b-4090-8052-c188b08821d5,4f11fd8a-fdf1-fbdb-3d94-d4fda6e3e29b,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_8f4f981df6bc11e7,ask_fde084c0e491b3eb,a799ac29-24cd-44be-be3f-358136ecff61,66f096d8-521b-4090-8052-c188b08821d5,7dd980e1-ca55-6d33-c4ac-4ad4fd4b09d8,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_e2e33e7c27f1fdc3,ask_7157e5c80d8cf999,13d06898-bbfb-486d-9570-83b04503533a,66f096d8-521b-4090-8052-c188b08821d5,7ea9b75d-dba8-06e8-4d2f-26805938457d,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_f07dbe8b0b5ae1a1,ask_375a16ea155a350c,d94fe67c-e06f-45b9-a43f-da8e494a5087,66f096d8-521b-4090-8052-c188b08821d5,8fe54b18-00a0-5768-e805-fdc5a3586a01,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_9df06db6c91d111e,ask_70ddfeebed84e8d3,782e5bea-8e75-4157-8890-f9990c58d7fc,66f096d8-521b-4090-8052-c188b08821d5,e72eb937-c8d8-6dff-4417-f0e18e7857b9,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_bfb02733ee58d66f,ask_d769a3bc6b56c404,f331c5cc-d974-4289-bd59-8185bd209d5e,66f096d8-521b-4090-8052-c188b08821d5,8237dde0-8f41-dac9-c41a-746f705ddd25,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_a40c601bf91ac402,ask_083b5e1fd5ce5c33,1e7e8528-607d-4a91-b516-066b6fa308ea,66f096d8-521b-4090-8052-c188b08821d5,698c73b1-9672-5ab0-782e-6d7b1d120508,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_1874d323a1b31aba,ask_4fd12ef71333a06c,d32a51b1-4deb-418b-a16e-7b607f72148e,66f096d8-521b-4090-8052-c188b08821d5,75b4f3b4-fab4-d0ef-5dec-69652c9b6934,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_eebe9ac05f1bcad1,ask_7f8945cac497dad2,8be32678-432d-4da9-a0c3-bbdeb58dca0c,66f096d8-521b-4090-8052-c188b08821d5,b7853d77-5637-62c5-3afb-bfddc652f4f2,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_4f85e1c03eec7574,ask_c870f0b5d2595e33,dd01e9ec-cac8-41b2-8d62-29d911f91f22,66f096d8-521b-4090-8052-c188b08821d5,cd1ba227-b7b3-5c60-5dba-3b1055e1c2fe,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_e550a3bfb0c14ee3,ask_6286485b310e5f44,6f247eac-3778-4b40-a947-4f78b6bc07ef,66f096d8-521b-4090-8052-c188b08821d5,1a7d0a10-5247-8784-31fd-1c357a4ad655,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_7fb993e6caa7ebb5,ask_fe7cfb562ae33001,7d8a8815-dfd6-470c-8fe7-2728b5beec8c,66f096d8-521b-4090-8052-c188b08821d5,c05bbeb6-457a-9f66-fd62-74d98b2c4527,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_5fdace7210f407b9,ask_7eb887c484219cd9,8916d5c3-b4ef-49a4-9871-61cb2a4d72eb,66f096d8-521b-4090-8052-c188b08821d5,6c7e793e-8e7e-0a77-18db-b952037619ec,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_757d00b1435708ce,ask_feb298a74d5dba77,c8ca7949-a2a4-4833-a12c-220a155cfd1e,66f096d8-521b-4090-8052-c188b08821d5,a810857b-2af3-8106-869d-f8cfbab457a0,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_37602643d7c23f6f,ask_0d11e59230408318,2aaef011-1504-441c-acc0-8a5a7b538b4c,66f096d8-521b-4090-8052-c188b08821d5,97c3c0ab-69f2-e9e7-47f9-f59faea10943,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_c302a894cec64533,ask_bdd7178c2ebfea03,40557459-d30c-4e3c-a86a-7aa132cf293b,66f096d8-521b-4090-8052-c188b08821d5,5ebb3c56-8fbf-8f97-1ac0-a91daf997cec,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_42621d7e4e4a9079,ask_4e8d1fca22ab7ec1,dad88a2c-8591-484d-bca5-510de70e2b99,66f096d8-521b-4090-8052-c188b08821d5,e2bf7eff-b488-ba74-da70-8d8630e56306,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_0d070e9f300c85b7,ask_f935cbf31998bce6,0973a955-3027-4b08-88cc-6e93d9e43aff,66f096d8-521b-4090-8052-c188b08821d5,5c6fbafa-a0da-b1d5-209d-38eb376c28ab,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_92d6692c6bd1b83f,ask_874b58c897af4759,3357ca7e-7153-4c0a-b6b4-eadffc644f38,66f096d8-521b-4090-8052-c188b08821d5,371d1c16-f5e3-fb12-0b77-343a88be0d9a,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_d2244645df8f31ce,ask_d5b1878c9635f9e0,6bb101f5-6d16-48ad-b497-834b09f8c02b,66f096d8-521b-4090-8052-c188b08821d5,70c939a0-53e9-40b9-d5c2-5672e3fab056,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_6f336ece5aec40f4,ask_4db0745134bd58c9,0361d7a9-6b80-4860-a935-aab61aac90ee,66f096d8-521b-4090-8052-c188b08821d5,b8791d16-5e02-46e2-60b6-2f7580daf4d3,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_1795f7ef9bd6cb8b,ask_1b371087d6ea96be,61669772-06e6-4507-a0eb-3f6e03c84bce,66f096d8-521b-4090-8052-c188b08821d5,7b47a67b-7e37-4586-d497-723407d6859b,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_8e91918e5cc771b2,ask_652d8c863b47ba79,3d057eed-7135-4525-ad5a-278c4c5c1e9a,66f096d8-521b-4090-8052-c188b08821d5,6c871f4e-2f54-a562-1725-427944b65c76,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_7e1b96f79bab2f58,ask_cf0259925af7e30f,89bb90cc-090f-4c10-853b-3ede4f6993f3,66f096d8-521b-4090-8052-c188b08821d5,6be1c55c-42ce-4bb3-c880-10ee4d0572da,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_abd8d28805f776d1,ask_64fb7df83fc497be,bd98e8b5-dcd1-4341-a6d6-4ec15c24fb60,66f096d8-521b-4090-8052-c188b08821d5,1000bb21-b9d1-b68c-b2f5-d6fd936c14b6,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_c218dbf12468aedd,ask_ae6bd21a8b019805,413cd7fe-8f34-4535-81c7-a205e2031d07,66f096d8-521b-4090-8052-c188b08821d5,942640ed-ed97-1316-58ae-f7a3b16b9914,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_f15ed37962c2dee0,ask_ed67c33f22af5b09,418a6775-9e09-4d57-9eab-9005a77150ea,66f096d8-521b-4090-8052-c188b08821d5,8e84cde9-af82-cca9-6765-a55721606656,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_377227e4f7c3b6d3,ask_0bccc8dfab1228bd,cfe1da42-6d8c-43ff-ad98-0512d95a7702,66f096d8-521b-4090-8052-c188b08821d5,2acbe2be-0b45-c914-85b3-7654739646ee,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_b56a9d5d896e6902,ask_c0f08923d068e1d5,033201fd-93a6-4a92-979f-9778ea10ab38,66f096d8-521b-4090-8052-c188b08821d5,7e482d2d-eda4-db1b-12fd-e51088b56ec9,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_596251731641635e,ask_e62b628f6b8c9740,02329051-e2ca-486b-9f16-3095383431b7,66f096d8-521b-4090-8052-c188b08821d5,87c159c3-4e22-0c15-3cca-235af7b56750,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_046fb3d8b452d737,ask_741264668d7a7833,4922d032-c544-4c62-a718-1b82ad82d5f9,66f096d8-521b-4090-8052-c188b08821d5,67fb77be-e8c0-5b0a-a48e-3af44206dca4,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_8df77a4a23248bd1,ask_efb3a2859c063dd8,e6149d70-9bff-4b8d-bfc7-44a755724ba3,66f096d8-521b-4090-8052-c188b08821d5,3ee3977f-e22f-0472-d673-59d0daadd664,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_1aca4768e3bbb011,ask_77f35659b3045e56,ac19f6bd-6085-4901-83b3-ad4cc5ccd24c,66f096d8-521b-4090-8052-c188b08821d5,e469cd6c-6b30-a040-3e4a-d32747f76339,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_e0fc4ffc418783d5,ask_407d36dfe8a73e60,0c715fef-12ed-4737-8e2d-c3314f23f2fc,66f096d8-521b-4090-8052-c188b08821d5,6525e784-01c7-36ba-5bf5-35b6b099272a,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_66d92d9f25b8a65c,ask_673bd2c937ed0ebe,31993fd9-3d5a-45b3-8084-af41b06e9e70,66f096d8-521b-4090-8052-c188b08821d5,af45d89b-7bc0-f65f-75bf-ce4f0e6ab4db,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_3bd9d463d1dbe45c,ask_9ea639b88a8ce4bb,d2108ac6-2b63-46d7-ba26-08db00537c68,66f096d8-521b-4090-8052-c188b08821d5,8e956821-da41-ff99-1576-6ce7d31b6db3,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_85f3295752d4d1c2,ask_28c5e3c7defa3b83,d7698079-937d-4c2f-aaf5-0a4b644cb110,66f096d8-521b-4090-8052-c188b08821d5,830ff187-f7b5-1ff0-4059-1fe15c89f299,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_b66512637d18378e,ask_6a72e5fed17605a1,6e4ee003-b5a2-478b-95af-7fe0725f450b,66f096d8-521b-4090-8052-c188b08821d5,690e0b10-40e1-862a-2d4a-07139f8c5f5a,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_555c80ba66cd0656,ask_a962774ab34e4e67,2f5eca87-5c80-4b2a-9a98-156d00836327,66f096d8-521b-4090-8052-c188b08821d5,ec7d67d8-c3c7-daec-0d53-f9e33ef26410,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_ed07bff05f8f0454,ask_05122ea286bb706c,e37f4173-467b-45ad-93d0-78f2e8ae34a6,66f096d8-521b-4090-8052-c188b08821d5,e1c4c842-91f6-de1b-ebad-a684a84ee342,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_fd46ac1ec4ce140f,ask_edd29f61a3e71800,6d525791-eb22-4ba5-a525-d27b13d8ca64,66f096d8-521b-4090-8052-c188b08821d5,d031b77a-1ae6-ce94-38b7-ca8a970403b1,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_448815bad443a981,ask_abe0d2123666a4b8,d14f18cc-7556-4940-8bf0-25828f1848ed,66f096d8-521b-4090-8052-c188b08821d5,99b95c1f-72e2-d3e5-a181-cbb5ea7c072a,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_27430ec0aefe2dc6,ask_619c4e9919368a24,2fa21fce-afd4-4a9e-b95b-9aea887eb888,66f096d8-521b-4090-8052-c188b08821d5,be4d1a7f-fe19-9a16-b6c1-d5d0b70b2210,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_03e469742d33f878,ask_b07cf47fb50b2556,7330ce6e-4082-424e-b721-eb8ceb3e0257,66f096d8-521b-4090-8052-c188b08821d5,b875194d-83bf-9828-86fe-f3771bc1c4a0,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_80959699d564c814,ask_01afc5f17920829b,e6c1b0f9-06da-4294-b127-a4b605460535,66f096d8-521b-4090-8052-c188b08821d5,72a496ed-99a8-4820-3c7a-ebebb06113f6,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_7b60e5158b6f59f9,ask_2fbf582e80bcab06,07feaa9c-c143-4488-aea7-2d76e6f0b549,66f096d8-521b-4090-8052-c188b08821d5,6a5ff938-0c77-9fea-e70a-b2fd69271e07,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_1fbfca7bc98a981c,ask_12416f3abfc4c15e,558e698d-cc29-4a9d-aacf-9ee3277fb0da,66f096d8-521b-4090-8052-c188b08821d5,275599f6-cfb4-cc37-8bda-2fe6afa5d675,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_d343b4fd38403fe9,ask_94aef23ee5e4afce,bf7eef41-61be-43e4-8218-545fd5e128c3,66f096d8-521b-4090-8052-c188b08821d5,b6e2a7b4-ba2e-d38c-7745-3c2e9416ba64,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_faf74a885578af53,ask_ec9ea8e0c7302f11,c99b0fb6-ef99-42d1-bb24-f0fe2845fff6,66f096d8-521b-4090-8052-c188b08821d5,174bfb4e-b054-aac1-0102-75ff43de2e40,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_b655ff6e4e674acf,ask_078f948c9b0e1fdd,8b9cc9ca-1847-436f-9caa-36986bb1c600,66f096d8-521b-4090-8052-c188b08821d5,019e1b28-e032-bfcd-c4e3-e859b717812f,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_85a15f22809d9e83,ask_897704a84df94508,f49be37e-aba3-4f44-9ee7-de72aa775db2,66f096d8-521b-4090-8052-c188b08821d5,0f3bf61e-6207-44f5-4393-19930e425f21,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_986650435f377b6d,ask_870cc0aeb945be9a,18bace8e-0d43-4c92-92b3-07a679c6ab23,66f096d8-521b-4090-8052-c188b08821d5,d629bb1f-bd25-9501-40e3-b0b83d69bb16,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_ea7247c5b7fe7512,ask_98306d5fe4be5245,a826d1bf-b8e3-45fc-b7de-700a7860612b,66f096d8-521b-4090-8052-c188b08821d5,a788a20a-6330-c6fa-5e2e-1bd1457753e2,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_56dfe885465b1a95,ask_17c89baed6b5b94f,48fd6141-ee23-4979-b1a9-6aa378cd622a,66f096d8-521b-4090-8052-c188b08821d5,9c88035d-644c-0fba-ed62-931a54d7c751,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_1116bc84f7e6c702,ask_aa170c171d1d378e,d86808e5-d65b-4bc0-a1ff-5709d2356f99,66f096d8-521b-4090-8052-c188b08821d5,1dd2d336-8043-6517-29e3-662e1a72e1eb,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_6579440733af4140,ask_511d458e3fb793ef,e693b01b-d971-4de7-8bcc-bdd63afc1760,66f096d8-521b-4090-8052-c188b08821d5,5ecfc81c-d7b4-9da9-4560-06b73bb7c803,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_a55d9ddc0b99bdcf,ask_f48576cbecc0dae9,6db00ce7-c6c1-475b-835b-f98d954b905c,66f096d8-521b-4090-8052-c188b08821d5,34c19101-e62c-b68a-ede1-bfdb7f1e12c2,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_5841526da86a25cb,ask_95c7dd89e1590cc3,8ed95e9b-3836-422c-98fb-680318787d51,66f096d8-521b-4090-8052-c188b08821d5,908b2587-1aee-8b45-2b36-8f2778571d5e,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_877aef596bf35d1a,ask_2ef9f4a8b6bafd48,9cef139a-f020-4e43-b660-633353d3b0b0,66f096d8-521b-4090-8052-c188b08821d5,d972139f-46d3-70d4-95ee-d07021c1e04f,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_c8e4a1f348aece28,ask_25661763017fbe3d,46072e68-5225-4bf1-b676-8069a26a5dd5,66f096d8-521b-4090-8052-c188b08821d5,892ba032-4fb0-2f2a-2d8f-428934846a63,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
